ID da Escola;Nome da Escola;Carteira SAF;Status da Escola;Tipo de Escola;CNPJ;Logradouro Escola;Bairro Escola;CEP Escola;Cidade da Escola;Estado da Escola;Região da Escola;Telefone de Contato da Escola;E-mail da Escola;Razão Social;Nome Fantasia;Status CNPJ;Status Visita Liderança;Performance da Meta;Atual Série;Avançando de Segmento;Cluster;Ticket Médio;Toddle;Status da Escola (Repo);Cluster (Repo);Carteira SAF (Repo);CNPJ (Repo);Logradouro Escola (Repo);Bairro Escola (Repo);CEP Escola (Repo);Cidade da Escola (Repo);Estado da Escola (Repo);Região da Escola (Repo);Telefone de Contato da Escola (Repo);E-mail da Escola (Repo)
751.0;Maple Bear Contagem - Três Barras II;Joao Felipe Gutierrez de Freitas;Operando;Franquia;339082140002090;Rua Zaqueu;Três Barras;32041180.0;Contagem;MG;Sudeste;3196811207.0;DANIELLE@ACCOUNTASSESSORIA.COM.BR;FARJ EDUCACAO LTDA;MAPLE BEAR CONTAGEM;Ativa;Concluído;🔴;Year 3;Avanço Year 04;Potente;2636,64;;Operando;Potente;Joao Felipe Gutierrez de Freitas;33908214000209.0;Rua Zaqueu;Três Barras;32041180.0;Contagem;MG;Sudeste;3196811207.0;DANIELLE@ACCOUNTASSESSORIA.COM.BR
669.0;Maple Bear Brasília - Asa Norte;TATIANE BARBOSA DOS SANTOS XAVIER;Operando;Escola Própria;472596780002380;SGAN 916;Asa Norte;70790160.0;Brasília;DF;Centro-Oeste;1639603944.0;raquel.nazario@asanorte.maplebear.com.br;ESCOLA MAPLE BEAR BRASILIA LTDA;ESCOLA MAPLE BEAR BRASILIA UNIDADE I;Ativa;Concluído;🔴;Year 11;Avanço Year 12;Desenvolvimento;2731,81;;Operando;Desenvolvimento;TATIANE BARBOSA DOS SANTOS XAVIER;47259678000238.0;SGAN 916;Asa Norte;70790160.0;Brasília;DF;Centro-Oeste;1639603944.0;raquel.nazario@asanorte.maplebear.com.br
769.0;Maple Bear Cabo Frio - Palmeiras;TATIANE BARBOSA DOS SANTOS XAVIER;Operando;Franquia;523666360001550;Rua Paulo Burle;Palmeiras;28911280.0;Cabo Frio;RJ;Sudeste;2196412644.0;BIANCARDIR@GMAIL.COM;ESCOLA BILINGUE DE CABO FRIO PROFESSOR BIANCARDI LTDA;MAPLE BEAR;Ativa;Concluído;🔴;SK;Avanço Year 01;Implantação;;;Operando;Implantação;TATIANE BARBOSA DOS SANTOS XAVIER;52366636000155.0;Rua Paulo Burle;Palmeiras;28911280.0;Cabo Frio;RJ;Sudeste;2196412644.0;BIANCARDIR@GMAIL.COM
286.0;Maple Bear São Paulo - Jardins II;RAFHAEL NAZEAZENO PEREIRA;Operando;Franquia;318701090001030;Rua Coronel Paulino Carlos;Paraíso;4006040.0;São Paulo;SP;Sudeste;1198162255.0;guilherme@maplebearjardins.com.br;Operação Maple Bear São Paulo - Jardins II;SP SÃO PAULO - JARDINS II;Baixada;Agendado;🔴;;Não avança;Desenvolvimento;3207,19;;Operando;Desenvolvimento;RAFHAEL NAZEAZENO PEREIRA;31870109000103.0;Rua Coronel Paulino Carlos;Paraíso;4006040.0;São Paulo;SP;Sudeste;1198162255.0;guilherme@maplebearjardins.com.br
125.0;Maple Bear São Paulo - Morumbi Paineiras I;RAFHAEL NAZEAZENO PEREIRA;Operando;Franquia;304691080001990;Praça Lions Clube-Morumbi;Morumbi;5650010.0;São Paulo;SP;Sudeste;1196917977.0;Deborah.mello@maplebear.com.br;ED SOLUCOES EDUCACIONAIS LTDA;MAPLE BEAR CANADIAN SCHOOL MORUMBI PAINEIRAS;Ativa;Agendado;🔴;Year 4;Avanço Year 05;Desenvolvimento;3370,72;;Operando;Desenvolvimento;RAFHAEL NAZEAZENO PEREIRA;30469108000199.0;Praça Lions Clube-Morumbi;Morumbi;5650010.0;São Paulo;SP;Sudeste;1196917977.0;Deborah.mello@maplebear.com.br
808.0;Maple Bear Boa Viagem;TATIANE BARBOSA DOS SANTOS XAVIER;Operando;Franquia;125880340005510;Rua Tenente João Cícero;Boa Viagem;51020190.0;Recife;PE;Nordeste;8134278859.0;CONTATO@REMCONSULT.COM.BR;ASSOCIACAO BRASIL-AMERICA PARA EDUCACAO E INTERCAMBIO CULTURAL;ESCOLA INTERNACIONAL ABA;Ativa;Concluído;🔴;;;Implantação;;;Operando;Implantação;TATIANE BARBOSA DOS SANTOS XAVIER;12588034000551.0;Rua Tenente João Cícero;Boa Viagem;51020190.0;Recife;PE;Nordeste;8134278859.0;CONTATO@REMCONSULT.COM.BR
809.0;Maple Bear Bento Gonçalves;TATIANE BARBOSA DOS SANTOS XAVIER;Operando;Franquia;401714820001670;Alameda Fenavinho;Fenavinho;95703364.0;Bento Gonçalves;RS;Sul;5432256306.0;IVYSON@CONSTRUFARE.COM.BR;CANADIAN SCHOOL DE BENTO GONCALVES ESCOLA DE ENSINO INFANTIL E FUNDAMENTAL LTDA;;Ativa;Agendado;🔴;;;Implantação;;;Operando;Implantação;TATIANE BARBOSA DOS SANTOS XAVIER;40171482000167.0;Alameda Fenavinho;Fenavinho;95703364.0;Bento Gonçalves;RS;Sul;5432256306.0;IVYSON@CONSTRUFARE.COM.BR
869.0;Maple Bear São Paulo - Morumbi Paineiras II (Clube);RAFHAEL NAZEAZENO PEREIRA;Operando;Franquia;487086330001850;Avenida Doutor Alberto Penteado;Jardim Sílvia (Zona Oeste);5678000.0;São Paulo;SP;Sudeste;1137747276.0;FINANCEIRO.MORUMBI@MAPLEBEAR.COM.BR;GM SOLUCOES EDUCACIONAIS LTDA;MAPLE BEAR CANADIAN SCHOOL CLUBE PAINEIRAS DO MORUMBY;Ativa;Concluído;🔴;;Não avança;Desenvolvimento;3023,50;;Operando;Desenvolvimento;RAFHAEL NAZEAZENO PEREIRA;48708633000185.0;Avenida Doutor Alberto Penteado;Jardim Sílvia (Zona Oeste);5678000.0;São Paulo;SP;Sudeste;1137747276.0;FINANCEIRO.MORUMBI@MAPLEBEAR.COM.BR
860.0;Maple Bear Valinhos - Joapiranga II;Joao Felipe Gutierrez de Freitas;Operando;Franquia;131909590001890;Alameda Itahim;Joapiranga;13278510.0;Valinhos;SP;Sudeste;1938713545.0;contato@maplebearvalinhos.com.br;N E E D NUCLEO ESPORTIVO EDUCACIONAL LTDA;MAPL E BEAR CANADIAN SCHOOL;Ativa;Concluído;🔴;;Avanço Year 11;Potente;;;Operando;Potente;Joao Felipe Gutierrez de Freitas;13190959000189.0;Alameda Itahim;Joapiranga;13278510.0;Valinhos;SP;Sudeste;1938713545.0;contato@maplebearvalinhos.com.br
23.0;Maple Bear Goiânia - Plateau D'Or;INGRID VANIA MAZZEI DE OLIVEIRA;Operando;Franquia;114362050001300;Rua Aurilândia;Residencial Alphaville Flamboyant;74884549.0;Goiânia;GO;Centro-Oeste;6236260768.0;monicasiqueira@maplebear.com.br;ESCOLA CANADENSE DE GOIANIA LTDA;GO GOIÂNIA - PLATEAU D'OR;Ativa;Concluído;🟢;;Não avança;Alta Performance;1772,48;;;;;;;;;;;;;
672.0;Maple Bear Brasília - Sudoeste;TATIANE BARBOSA DOS SANTOS XAVIER;Operando;Escola Própria;472596780001570;Quadra Eqsw 303 304;Setor Sudoeste;70673350.0;Brasília;DF;Centro-Oeste;1639603944.0;LINHARES@SEBSA.COM.BR;ESCOLA MAPLE BEAR BRASILIA LTDA;ESCOLA MAPLE BEAR BRASILIA UNIDADE I;Ativa;Agendado;🔴;Year 9;Avanço Year 10;Desenvolvimento;2464,00;;Operando;Desenvolvimento;TATIANE BARBOSA DOS SANTOS XAVIER;47259678000157.0;Quadra Eqsw 303 304;Setor Sudoeste;70673350.0;Brasília;DF;Centro-Oeste;1639603944.0;LINHARES@SEBSA.COM.BR
796.0;Maple Bear Guarapuava;TATIANE BARBOSA DOS SANTOS XAVIER;Operando;Franquia;525960140001130;Avenida dos Lagos;Cidade dos Lagos;85051035.0;Guarapuava;PR;Sul;4299773506.0;JEANFELDE@UOL.COM.BR;Maple Bear Guarapuava;PR - GUARAPUAVA - CIDADE DOS LAGOS;Ativa;Concluído;🔴;Year 1;Avanço Year 02;Implantação;;;Operando;Implantação;TATIANE BARBOSA DOS SANTOS XAVIER;52596014000113.0;Avenida dos Lagos;Cidade dos Lagos;85051035.0;Guarapuava;PR;Sul;4299773506.0;JEANFELDE@UOL.COM.BR
760.0;Maple Bear Niterói - Santa Rosa;RAFHAEL NAZEAZENO PEREIRA;Operando;Franquia;310280340002070;Rua Doutor Sardinha;Santa Rosa;24240660.0;Niterói;RJ;Sudeste;2183205553.0;LEGAL@MATTACONTABIL.COM.BR;COLEGIO CANADENSE NITEROI LTDA;;Ativa;Concluído;🟢;;Não avança;Desenvolvimento;;;Operando;Desenvolvimento;RAFHAEL NAZEAZENO PEREIRA;31028034000207.0;Rua Doutor Sardinha;Santa Rosa;24240660.0;Niterói;RJ;Sudeste;2183205553.0;LEGAL@MATTACONTABIL.COM.BR
39.0;Maple Bear Cuiabá - Ribeirão Do Lipa;INGRID VANIA MAZZEI DE OLIVEIRA;Operando;Franquia;144801690001090;Rodovia Arquiteto Hélder Cândia;Ribeirão do Lipa;78048150.0;Cuiabá;MT;Centro-Oeste;6599981101.0;cuiaba@maplebear.com.br;INSTITUTO DE EDUCACAO DE ENSINO INFANTIL E FUNDAMENTAL LTDA;IEDUC;Ativa;Agendado;🔴;Year 9;Avanço Year 09;Alerta;2075,00;;Operando;Alerta;INGRID VANIA MAZZEI DE OLIVEIRA;14480169000109.0;Rodovia Arquiteto Hélder Cândia;Ribeirão do Lipa;78048150.0;Cuiabá;MT;Centro-Oeste;6599981101.0;cuiaba@maplebear.com.br
725.0;Maple Bear Cuiabá - Jardim Itália;INGRID VANIA MAZZEI DE OLIVEIRA;Operando;;511332860001140;Rua Roma;Jardim Itália;78060748.0;Cuiabá;MT;Centro-Oeste;6932161515.0;PORTOVELHO@MAPLEBEAR.COM.BR;HOLANDA SERVICOS DE EDUCACAO LTDA;MAPLE BEAR CUIABA - JARDIM ITALIA;Ativa;Agendado;🔴;Year 1;Avanço Year 02;Alta Performance;2227,44;;Operando;Alta Performance;INGRID VANIA MAZZEI DE OLIVEIRA;51133286000114.0;Rua Roma;Jardim Itália;78060748.0;Cuiabá;MT;Centro-Oeste;6932161515.0;PORTOVELHO@MAPLEBEAR.COM.BR
842.0;Maple Bear Campo Grande - Chácara Cachoeira II;Joao Felipe Gutierrez de Freitas;Operando;Franquia;521719470001690;Avenida Rodolfo José Pinho;Jardim Bela Vista;79003068.0;Campo Grande;MS;Centro-Oeste;1333856008.0;PROCESSOS@ATSOLUCOES.COM.BR;CENTRO MB DE ENSINO LTDA;;Ativa;Concluído;🟢;Year 8;Avanço Year 09;Potente;;;Operando;Potente;Joao Felipe Gutierrez de Freitas;52171947000169.0;Avenida Rodolfo José Pinho;Jardim Bela Vista;79003068.0;Campo Grande;MS;Centro-Oeste;1333856008.0;PROCESSOS@ATSOLUCOES.COM.BR
845.0;Maple Bear São Vicente;TATIANE BARBOSA DOS SANTOS XAVIER;Operando;Franquia;547508810001970;Avenida Manoel da Nóbrega;Itararé;11320200.0;São Vicente;SP;Sudeste;1332785900.0;secretaria@adefcontabilidade.com.br;ESCOLA MB DE SAO VICENTE LTDA;MAPLE BEAR DE SAO VICENTE;Ativa;Concluído;🔴;;;Implantação;;;Operando;Implantação;TATIANE BARBOSA DOS SANTOS XAVIER;54750881000197.0;Avenida Manoel da Nóbrega;Itararé;11320200.0;São Vicente;SP;Sudeste;1332785900.0;secretaria@adefcontabilidade.com.br
763.0;Maple Bear Florianópolis Norte;TATIANE BARBOSA DOS SANTOS XAVIER;Operando;Franquia;416836830001060;Avenida Luiz Boiteux Piazza;CANASVIEIRAS;88056000.0;Florianópolis;SC;Sul;4888611646.0;FINANCEIRO.FLORIPAILHA@MAPLEBEAR.COM.BR;CENTRO DE EDUCACAO CANADENSE FLORIPA NORTE LTDA;MAPLE BEAR FLORIPA NORTE;Ativa;Concluído;🔴;SK;Avanço Year 01;Desenvolvimento;3001,80;;Operando;Desenvolvimento;TATIANE BARBOSA DOS SANTOS XAVIER;41683683000106.0;Avenida Luiz Boiteux Piazza;CANASVIEIRAS;88056000.0;Florianópolis;SC;Sul;4888611646.0;FINANCEIRO.FLORIPAILHA@MAPLEBEAR.COM.BR
862.0;Maple Bear Itu;TATIANE BARBOSA DOS SANTOS XAVIER;Operando;Franquia;178366490002200;Avenida Wolko Orni Yedlin;Jardim Paraíso II;13304360.0;Itu;SP;Sudeste;1145867606.0;SECRETARIA@MAPLEBEARJDI.COM.BR;ESCOLA BILINGUE JUNDIAI CANADA LTDA;MAPLE BEAR ITU;Ativa;Concluído;🟢;Year 1;Avanço Year 02;Desenvolvimento;;;Operando;Desenvolvimento;TATIANE BARBOSA DOS SANTOS XAVIER;17836649000220.0;Avenida Wolko Orni Yedlin;Jardim Paraíso II;13304360.0;Itu;SP;Sudeste;1145867606.0;SECRETARIA@MAPLEBEARJDI.COM.BR
861.0;Maple Bear Mogiana - Mogi Mirim - Mogi Guaçu;RAFHAEL NAZEAZENO PEREIRA;Operando;Franquia;533032420001100;Rua Orlando Nora;Residencial do Bosque;13808362.0;Mogi Mirim;SP;Sudeste;1938154095.0;ATENDIMENTO@MAPLEBEARMOGIANA.COM.BR;ESCOLA CANADENSE DE MOGI MIRIM LTDA;MAPLE BEAR MOGIANA;Ativa;Agendado;🔴;Year 5;Avanço Year 06;Desenvolvimento;2168,72;;Operando;Desenvolvimento;RAFHAEL NAZEAZENO PEREIRA;53303242000110.0;Rua Orlando Nora;Residencial do Bosque;13808362.0;Mogi Mirim;SP;Sudeste;1938154095.0;ATENDIMENTO@MAPLEBEARMOGIANA.COM.BR
874.0;Maple Bear São Paulo - Parque dos Príncipes I;Joao Felipe Gutierrez de Freitas;Operando;Franquia;291635720001730;Avenida Padre Tiago Alberione;Parque dos Príncipes;5396070.0;São Paulo;SP;Sudeste;1137836220.0;parquedosprincipes@maplebear.com.br;CANADA PARQUE DOS PRINCIPES ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL LTDA;MAPLE BEAR PARQUE DOS PRINCIPES;Ativa;Agendado;🔴;;Não avança;Potente;;;Operando;Potente;Joao Felipe Gutierrez de Freitas;29163572000173.0;Avenida Padre Tiago Alberione;Parque dos Príncipes;5396070.0;São Paulo;SP;Sudeste;1137836220.0;parquedosprincipes@maplebear.com.br
870.0;Maple Bear Sinop - Recanto Suíço II;;Operando;Franquia;436702130001330;Rua Oslo;Residencial Recanto Suíço;78555627.0;Sinop;MT;Centro-Oeste;6699611529.0;sinop@maplebear.com.br;ESCOLA CANADENSE DE SINOP 2 LTDA;MAPLE BEAR SINOP;Ativa;;🔴;;;Alta Performance;;;Operando;Alta Performance;;43670213000133.0;Rua Oslo;Residencial Recanto Suíço;78555627.0;Sinop;MT;Centro-Oeste;6699611529.0;sinop@maplebear.com.br
101.0;Maple Bear Piracicaba - Vila Rezende I;Joao Felipe Gutierrez de Freitas;Operando;Franquia;249655930001990;Avenida Dona Francisca;Vila Rezende;13405259.0;Piracicaba;SP;Sudeste;1933718100.0;secretaria.piracicaba@maplebear.com.br;MB EDUCACAO LTDA;;Ativa;Concluído;🔴;Year 7;Avanço Year 08;Potente;;;Operando;Potente;Joao Felipe Gutierrez de Freitas;24965593000199.0;Avenida Dona Francisca;Vila Rezende;13405259.0;Piracicaba;SP;Sudeste;1933718100.0;secretaria.piracicaba@maplebear.com.br
877.0;Maple Bear Rio de Janeiro - Freguesia I;Joao Felipe Gutierrez de Freitas;Operando;Franquia;231103330001790;Estrada do Quitite;Jacarepaguá;22753790.0;Rio de Janeiro;RJ;Sudeste;2124257690.0;freguesia@maplebear.com.br;ESCOLA CANADENSE DA FREGUESIA LTDA;MAPLE BEAR;Ativa;;🔴;Year 7;Avanço Year 08;Potente;;;Operando;Potente;Joao Felipe Gutierrez de Freitas;23110333000179.0;Estrada do Quitite;Jacarepaguá;22753790.0;Rio de Janeiro;RJ;Sudeste;2124257690.0;freguesia@maplebear.com.br
875.0;Maple Bear Marabá - Belo Horizonte I;TATIANE BARBOSA DOS SANTOS XAVIER;Operando;Franquia;555552350001310;Rua João Pessoas;Belo Horizonte;68503200.0;Marabá;PA;Norte;9430182223.0;JUNIORATENAS2011@GMAIL.COM;COLEGIO CANADENSE DE MARABA LTDA;COLEGIO MAPLE BEAR MARABA;Ativa;Agendado;🔴;;;Implantação;;;Operando;Implantação;TATIANE BARBOSA DOS SANTOS XAVIER;55555235000131.0;Rua João Pessoas;Belo Horizonte;68503200.0;Marabá;PA;Norte;9430182223.0;JUNIORATENAS2011@GMAIL.COM
871.0;Maple Bear Catanduva - Centro I;Joao Felipe Gutierrez de Freitas;Operando;Franquia;585653310001590;Rua Cuiabá;Centro;15800220.0;Catanduva;SP;Sudeste;1730412992.0;catanduva@maplebear.com.br;INSTITUTO DE ENSINO ARA CATANDUVA LTDA;;Ativa;Agendado;🔴;Year 7;Avanço Year 08;Potente;;;Operando;Potente;Joao Felipe Gutierrez de Freitas;58565331000159.0;Rua Cuiabá;Centro;15800220.0;Catanduva;SP;Sudeste;1730412992.0;catanduva@maplebear.com.br
867.0;Maple Bear Curitiba - Batel;RAFHAEL NAZEAZENO PEREIRA;Operando;Franquia;395047940001660;Avenida Silva Jardim;Seminário;80240021.0;Curitiba;PR;Sudeste;1333577162.0;curitibamaplebear@gmail.com;INTELIGENCIA EDUCACIONAL PRAXIS LTDA;CENTRO EDUCACIONAL MAPLE BEAR CANADIAN SCHOOL BATEL;Ativa;Agendado;🔴;;;Desenvolvimento;;;Operando;Desenvolvimento;RAFHAEL NAZEAZENO PEREIRA;39504794000166.0;Avenida Silva Jardim;Seminário;80240021.0;Curitiba;PR;Sudeste;1333577162.0;curitibamaplebear@gmail.com
864.0;Maple Bear Vila Velha - Praia Da Costa I;TATIANE BARBOSA DOS SANTOS XAVIER;Operando;Escola Própria;293768620001030;Rua Dom Jorge de Menezes;Praia da Costa;29101025.0;Vila Velha;ES;Sudeste;2730771009.0;vilavelha@maplebear.com.br;CANADIAN SCHOOL VILA VELHA LTDA;CANADIAN SCHOOL;Ativa;Concluído;🔴;Year 7;Avanço Year 08;Desenvolvimento;2749,00;;Operando;Desenvolvimento;TATIANE BARBOSA DOS SANTOS XAVIER;29376862000103.0;Rua Dom Jorge de Menezes;Praia da Costa;29101025.0;Vila Velha;ES;Sudeste;2730771009.0;vilavelha@maplebear.com.br
868.0;Maple Bear Rio das Ostras - Alphaville;RAFHAEL NAZEAZENO PEREIRA;Operando;Franquia;581145120001690;Avenida Ásia;Alphaville;28898336.0;Rio das Ostras;RJ;Sudeste;2222194155.0;FINANCEIRO@MBRIODASOSTRAS.COM.BR;MBRO SERVICOS EDUCACIONAIS LTDA;MAPLE BEAR RIO DAS OSTRAS;Ativa;Agendado;🔴;SK;Avanço Year 02;Desenvolvimento;2059,19;;Operando;Desenvolvimento;RAFHAEL NAZEAZENO PEREIRA;58114512000169.0;Avenida Ásia;Alphaville;28898336.0;Rio das Ostras;RJ;Sudeste;2222194155.0;FINANCEIRO@MBRIODASOSTRAS.COM.BR
876.0;Maple Bear Campina Grande - Mirante I;TATIANE BARBOSA DOS SANTOS XAVIER;Operando;Franquia;372583210001090;Rua Jovino Nepomuceno;Mirante;58407560.0;Campina Grande;PB;Nordeste;8330668829.0;campinagrande@maplebear.com.br;GLOBAL LEARN EDUCACAO INFANTIL BILINGUE LTDA;MAPLEBEAR;Ativa;Agendado;🔴;Year 5;Avanço Year 06;Desenvolvimento;;;Operando;Desenvolvimento;TATIANE BARBOSA DOS SANTOS XAVIER;37258321000109.0;Rua Jovino Nepomuceno;Mirante;58407560.0;Campina Grande;PB;Nordeste;8330668829.0;campinagrande@maplebear.com.br
880.0;Maple Bear Guaruja - Pitangueiras II;TATIANE BARBOSA DOS SANTOS XAVIER;Operando;Franquia;316639140002470;Avenida Arthur Costa Filho;Pitangueiras;11410080.0;Guarujá;SP;Sudeste;1333716515.0;FINANCEIRO.GUARUJA@MAPLEBEAR.COM.BR;TALEX MB EDUCACAO INFANTIL LTDA;;Ativa;;🔴;;;Desenvolvimento;;;;;;;;;;;;;;
nan;Maple Bear Sobral;;PCF;Franquia;;;;;;;Nordeste;8599988060.0;leonardochavesadv@gmail.com;;;;;🔴;;;;;;;;;;;;;;;;;
nan;Maple Bear Arujá;;PCF;Franquia;;;;;;;Sudeste;;richard@maplebearmogi.com.br;;;;;🔴;;;;;;;;;;;;;;;;;
nan;Maple Bear Gurupi;;PCF;Franquia;;;;;;;Norte;;;;;;;🔴;;;;;;;;;;;;;;;;;
nan;Maple Bear Belo Horizonte - Pampulha;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;Year 4;;;;;;;;;;;;;;;;
nan;Maple Bear Nova Lima - Vila dos Cristais;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Concluído;;;;;;;;;;;;;;;;;;
nan;Maple Bear Salvador - Patamares;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Concluído;;;;;;;;;;;;;;;;;;
nan;Maple Bear São Paulo - Jardim Marajoara;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Marechal Deodoro AL;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;;🔴;;;;;;;;;;;;;;;;;
nan;Maple Bear Eusébio;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;Nordeste;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Fortaleza - Aldeota;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Volta Redonda;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Ariquemes;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Cacoal;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Curitiba - Jardim Das Américas;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Natal - Ponta Negra;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Aberto;;;;;;;;;;;;;;;;;;
nan;Maple Bear Olinda;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Jaboatão Dos Guararapes;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear São Paulo - Center Norte;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;Sudeste;;cantareira@maplebear.com.br;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Várzea Grande;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Brusque;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Vilhena;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Itupeva;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Varginha ;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Concluído;;;;;;;;;;;;;;;;;;
nan;Maple Bear São Paulo - Butantã;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Concluído;;;;;;;;;;;;;;;;;;
nan;Maple Bear São Paulo - Interlagos;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;Sudeste;6999991676.0;somar6030@yahoo.com;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Curitiba - Cabral;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Aberto;;;;;;;;;;;;;;;;;;
nan;Maple Bear Alagoinhas;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Bertioga;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear São Paulo - Jd Europa;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Barueri;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Alphaville II;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;Sudeste;;;;;;Concluído;;;;;;;;;;;;;;;;;;
nan;Maple Bear Florianópolis Ilha – Sul;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;Sul;;adriana.digiacomo@maplebear.com.br;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Campo Grande III;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Patos de Minas;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;Sudeste;;;;;Ativa;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Porto Belo - Itapema;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;Sul;;;;;Ativa;Aberto;;;;;;;;;;;;;;;;;;
nan;Maple Bear Americana;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;Agendado;;;;;;;;;;;;;;;;;;
nan;Maple Bear Paraná - Curitiba Norte;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;;🔴;;;;;;;;;;;;;;;;;
nan;Maple Bear Rio Grande;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;Sul;;;;;Ativa;Concluído;;;;;;;;;;;;;;;;;;
nan;Maple Bear Jaú;;PCF;Franquia;;;;;;;Sudeste;;carlos.santana@csh.adv.br;;;;;🔴;;;;;;;;;;;;;;;;;
nan;Maple Bear Parauapebas;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;;🔴;;;;;;;;;;;;;;;;;
nan;Maple Bear Luís Eduardo Magalhães;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;;;;;;;;🔴;;;;;;;;;;;;;;;;;
nan;São Paulo - Caraguatatuba;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;Sudeste;;fmerlin@prospereducacional.com.br;;;;;🔴;;;;;;;;;;;;;;;;;
nan;Maple Bear - Colatina;ANA PAULA OLIVEIRA DE ANDRADE;PCF;Franquia;;;;;;;Sudeste;;;;;;;🔴;;;;;;;;;;;;;;;;;
